Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,295.75,296.98999,295.399994,296.839996,291.126221,2978900
2018-01-03,295.940002,298.5,295.47000099999997,297.799988,292.067719,3211200
2018-01-04,297.940002,298.420013,295.47000099999997,296.670013,290.959503,4171700
2018-01-05,296.769989,308.890015,296.72000099999997,308.839996,302.895233,6177700
2018-01-08,308.660004,310.859985,305.75,310.149994,304.179993,4124900
2018-01-09,310.589996,319.910004,310.48999,318.429993,312.300598,5641300
2018-01-10,317.48999,322.149994,315.5,320.26001,314.09542799999997,4479300
2018-01-11,322.130005,328.399994,321.190002,328.119995,321.804108,4635300
2018-01-12,330.380005,336.880005,330.380005,336.209991,329.738373,6559300
2018-01-16,339.899994,347.730011,331.329987,335.160004,328.70858799999996,12305500
2018-01-17,337.730011,352.230011,336.410004,351.01001,344.25351,9611700
2018-01-18,350.700012,350.829987,339.149994,340.160004,333.612366,9458600
2018-01-19,341.670013,344.0,335.75,337.730011,331.22912599999995,7264400
2018-01-22,335.290009,341.380005,332.040009,338.0,331.493958,6792900
2018-01-23,338.339996,338.940002,334.809998,335.589996,329.13031,4537800
2018-01-24,336.200012,338.98999,334.140015,334.690002,328.24762000000004,4205400
2018-01-25,336.209991,343.619995,335.299988,343.109985,336.50552400000004,4747500
2018-01-26,344.329987,345.980011,341.25,343.22000099999997,336.613464,5236300
2018-01-29,341.230011,344.480011,340.100006,340.820007,334.259644,3324900
2018-01-30,339.170013,339.980011,334.160004,337.709991,331.209473,4983100
2018-01-31,360.5,360.97000099999997,351.619995,354.369995,347.548798,11409600
2018-02-01,352.950012,361.450012,352.040009,356.940002,350.06933599999996,6067600
2018-02-02,354.0,355.200012,348.700012,348.910004,342.19390899999996,5486100
2018-02-05,342.670013,350.0,317.390015,328.880005,322.549469,10511300
2018-02-06,320.0,341.670013,317.649994,340.910004,334.347931,11935100
2018-02-07,340.519989,353.589996,339.869995,348.119995,341.419128,7946700
2018-02-08,348.0,349.0,329.399994,329.660004,324.910461,8295900
2018-02-09,333.549988,337.809998,319.25,332.829987,328.03476,8833000
2018-02-12,336.570007,347.75,335.130005,343.799988,338.84671000000003,6885000
2018-02-13,340.450012,347.880005,340.290009,343.160004,338.215942,4030200
2018-02-14,341.339996,347.429993,341.170013,344.850006,339.881622,4340200
2018-02-15,348.47000099999997,356.549988,348.049988,356.459991,351.32431,5827500
2018-02-16,356.589996,359.5,353.51001,355.040009,349.924805,5211600
2018-02-20,352.0,357.790009,351.399994,353.350006,348.25915499999996,4303400
2018-02-21,352.559998,360.809998,351.75,352.369995,347.293243,5258600
2018-02-22,354.649994,358.070007,352.640015,355.920013,350.792145,3414300
2018-02-23,358.179993,358.769989,353.070007,356.660004,351.521454,3355400
2018-02-26,359.5,364.049988,358.209991,363.480011,358.243225,4148100
2018-02-27,364.600006,369.890015,363.299988,364.640015,359.386505,4774100
2018-02-28,366.799988,371.600006,362.209991,362.209991,356.991455,5472900
2018-03-01,362.329987,362.73999,346.399994,349.690002,344.65185499999995,8978000
2018-03-02,341.820007,346.089996,335.299988,344.670013,339.70419300000003,10021300
2018-03-05,338.0,354.769989,336.609985,352.75,347.667786,8140200
2018-03-06,354.23999,355.209991,346.019989,348.920013,343.892975,4888300
2018-03-07,341.519989,348.410004,339.5,347.040009,342.04003900000004,4575700
2018-03-08,349.51001,352.5,343.950012,348.730011,343.705719,4319900
2018-03-09,352.649994,354.890015,350.230011,354.519989,349.412292,3538300
2018-03-12,355.200012,355.230011,343.26001,344.190002,339.23111,6088800
2018-03-13,345.320007,347.880005,337.609985,338.670013,333.79064900000003,5443800
2018-03-14,339.790009,340.519989,322.299988,330.26001,325.501831,13057900
2018-03-15,332.299988,332.920013,322.910004,329.980011,325.225861,8766000
2018-03-16,329.820007,330.829987,325.630005,330.47000099999997,325.708771,9329000
2018-03-19,327.450012,333.329987,326.77999900000003,331.76001,326.980225,6328900
